vehicle_id,timestamp,latitude,longitude,speed_kmh,stop_name
JEEP-02,2026-06-21T10:30:30Z,14.548667,120.996667,0.35,Escolta
JEEP-02,2026-06-21T10:31:00Z,14.549333,120.998333,0.19,Escolta
JEEP-02,2026-06-21T10:31:30Z,14.55,121.0,0.0,Escolta
JEEP-02,2026-06-21T10:32:00Z,14.55,121.0,17.25,Escolta
JEEP-02,2026-06-21T10:32:30Z,14.5505,121.0025,24.04,Recoletos
JEEP-02,2026-06-21T10:33:00Z,14.551,121.005,23.6,Recoletos
JEEP-02,2026-06-21T10:33:30Z,14.5515,121.0075,24.66,Recoletos
JEEP-02,2026-06-21T10:34:00Z,14.552,121.01,17.94,Recoletos
JEEP-02,2026-06-21T10:34:30Z,14.552,121.01,19.21,Recoletos
JEEP-02,2026-06-21T10:35:00Z,14.5525,121.0125,24.8,Antiguitone
JEEP-02,2026-06-21T10:35:30Z,14.553,121.015,25.84,Antiguitone
JEEP-02,2026-06-21T10:36:00Z,14.5535,121.0175,24.8,Antiguitone
JEEP-02,2026-06-21T10:36:30Z,14.554,121.02,18.99,Antiguitone
JEEP-02,2026-06-21T10:37:00Z,14.554,121.02,3.23,Antiguitone
JEEP-02,2026-06-21T10:37:30Z,14.55408,121.0204,3.44,Bambang
JEEP-02,2026-06-21T10:38:00Z,14.55416,121.0208,2.75,Bambang
JEEP-02,2026-06-21T10:38:30Z,14.55424,121.0212,3.12,Bambang
JEEP-02,2026-06-21T10:39:00Z,14.55432,121.0216,3.07,Bambang
JEEP-02,2026-06-21T10:39:30Z,14.5544,121.022,2.63,Bambang
JEEP-02,2026-06-21T10:40:00Z,14.55448,121.0224,4.82,Bambang
JEEP-02,2026-06-21T10:40:30Z,14.55456,121.0228,1.85,Bambang
JEEP-02,2026-06-21T10:41:00Z,14.55464,121.0232,6.24,Bambang
JEEP-02,2026-06-21T10:41:30Z,14.55472,121.0236,4.92,Bambang
JEEP-02,2026-06-21T10:42:00Z,14.5548,121.024,6.17,Bambang
JEEP-02,2026-06-21T10:42:30Z,14.55488,121.0244,2.89,Bambang
JEEP-02,2026-06-21T10:43:00Z,14.55496,121.0248,4.53,Bambang
JEEP-02,2026-06-21T10:43:30Z,14.55504,121.0252,5.27,Bambang
JEEP-02,2026-06-21T10:44:00Z,14.55512,121.0256,3.69,Bambang
JEEP-02,2026-06-21T10:44:30Z,14.5552,121.026,5.97,Bambang
JEEP-02,2026-06-21T10:45:00Z,14.55528,121.0264,3.96,Bambang
JEEP-02,2026-06-21T10:45:30Z,14.55536,121.0268,4.29,Bambang
JEEP-02,2026-06-21T10:46:00Z,14.55544,121.0272,3.05,Bambang
JEEP-02,2026-06-21T10:46:30Z,14.55552,121.0276,2.9,Bambang
JEEP-02,2026-06-21T10:47:00Z,14.5556,121.028,2.69,Bambang
JEEP-02,2026-06-21T10:47:30Z,14.55568,121.0284,3.36,Bambang
JEEP-02,2026-06-21T10:48:00Z,14.55576,121.0288,1.23,Bambang
JEEP-02,2026-06-21T10:48:30Z,14.55584,121.0292,3.65,Bambang
JEEP-02,2026-06-21T10:49:00Z,14.55592,121.0296,4.9,Bambang
JEEP-02,2026-06-21T10:49:30Z,14.556,121.03,2.73,Bambang
JEEP-02,2026-06-21T10:50:00Z,14.556,121.03,15.64,Bambang
JEEP-02,2026-06-21T10:50:30Z,14.556667,121.032667,26.19,San Fernando
JEEP-02,2026-06-21T10:51:00Z,14.557333,121.035333,26.17,San Fernando
JEEP-02,2026-06-21T10:51:30Z,14.558,121.038,16.01,San Fernando
JEEP-02,2026-06-21T10:52:00Z,14.558,121.038,15.89,San Fernando
JEEP-02,2026-06-21T10:52:30Z,14.559,121.0415,26.35,Quinta Market
JEEP-02,2026-06-21T10:53:00Z,14.56,121.045,25.5,Quinta Market
JEEP-02,2026-06-21T10:53:30Z,14.56,121.045,3.54,Quinta Market
JEEP-02,2026-06-21T10:54:00Z,14.560167,121.045417,4.13,Raon
JEEP-02,2026-06-21T10:54:30Z,14.560333,121.045833,5.19,Raon
JEEP-02,2026-06-21T10:55:00Z,14.5605,121.04625,1.11,Raon
JEEP-02,2026-06-21T10:55:00Z,14.5808,121.0885,0.0,"Araneta Center, Cubao"
JEEP-02,2026-06-21T10:55:30Z,14.560667,121.046667,4.33,Raon
JEEP-02,2026-06-21T10:55:30Z,14.580367,121.087733,0.0,Cubao Corner
JEEP-02,2026-06-21T10:56:00Z,14.560833,121.047083,4.74,Raon
JEEP-02,2026-06-21T10:56:00Z,14.579933,121.086967,0.97,Cubao Corner
JEEP-02,2026-06-21T10:56:30Z,14.561,121.0475,4.03,Raon
JEEP-02,2026-06-21T10:56:30Z,14.5795,121.0862,0.0,Cubao Corner
JEEP-02,2026-06-21T10:57:00Z,14.561167,121.047917,4.01,Raon
JEEP-02,2026-06-21T10:57:00Z,14.5795,121.0862,22.62,Cubao Corner
JEEP-02,2026-06-21T10:57:30Z,14.561333,121.048333,5.99,Raon
JEEP-02,2026-06-21T10:57:30Z,14.578,121.082,25.05,SM City Cubao
JEEP-02,2026-06-21T10:58:00Z,14.5615,121.04875,3.91,Raon
JEEP-02,2026-06-21T10:58:00Z,14.578,121.082,17.34,SM City Cubao
JEEP-02,2026-06-21T10:58:30Z,14.561667,121.049167,4.23,Raon
JEEP-02,2026-06-21T10:58:30Z,14.577,121.0785,24.77,Aurora Boulevard
JEEP-02,2026-06-21T10:59:00Z,14.561833,121.049583,4.21,Raon
JEEP-02,2026-06-21T10:59:00Z,14.576,121.075,25.63,Aurora Boulevard
JEEP-02,2026-06-21T10:59:30Z,14.562,121.05,4.66,Raon
JEEP-02,2026-06-21T10:59:30Z,14.576,121.075,4.74,Aurora Boulevard
JEEP-02,2026-06-21T11:00:00Z,14.562,121.05,25.85,Raon
JEEP-02,2026-06-21T11:00:00Z,14.575833,121.074639,4.6,Dapitan-Legarda
JEEP-02,2026-06-21T11:00:30Z,14.565,121.054,26.65,Recto Avenue
JEEP-02,2026-06-21T11:00:30Z,14.575667,121.074278,3.61,Dapitan-Legarda
JEEP-02,2026-06-21T11:01:00Z,14.565,121.054,24.23,Recto Avenue
JEEP-02,2026-06-21T11:01:00Z,14.5755,121.073917,4.16,Dapitan-Legarda
JEEP-02,2026-06-21T11:01:30Z,14.568,121.058,23.6,Legarda
JEEP-02,2026-06-21T11:01:30Z,14.575333,121.073556,2.2,Dapitan-Legarda
JEEP-02,2026-06-21T11:02:00Z,14.568,121.058,26.05,Legarda
JEEP-02,2026-06-21T11:02:00Z,14.575167,121.073194,5.63,Dapitan-Legarda
JEEP-02,2026-06-21T11:02:30Z,14.57,121.062,23.94,Dapitan-Legarda
JEEP-02,2026-06-21T11:02:30Z,14.575,121.072833,2.56,Dapitan-Legarda
JEEP-02,2026-06-21T11:03:00Z,14.57,121.062,18.39,Dapitan-Legarda
JEEP-02,2026-06-21T11:03:00Z,14.574833,121.072472,3.43,Dapitan-Legarda
JEEP-02,2026-06-21T11:03:30Z,14.571,121.064167,18.45,Aurora Boulevard
JEEP-02,2026-06-21T11:03:30Z,14.574667,121.072111,3.18,Dapitan-Legarda
JEEP-02,2026-06-21T11:04:00Z,14.572,121.066333,26.22,Aurora Boulevard
JEEP-02,2026-06-21T11:04:00Z,14.5745,121.07175,4.04,Dapitan-Legarda
JEEP-02,2026-06-21T11:04:30Z,14.573,121.0685,26.7,Aurora Boulevard
JEEP-02,2026-06-21T11:04:30Z,14.574333,121.071389,4.42,Dapitan-Legarda
JEEP-02,2026-06-21T11:05:00Z,14.574,121.070667,24.97,Aurora Boulevard
JEEP-02,2026-06-21T11:05:00Z,14.574167,121.071028,3.82,Dapitan-Legarda
JEEP-02,2026-06-21T11:05:30Z,14.575,121.072833,19.7,Aurora Boulevard
JEEP-02,2026-06-21T11:05:30Z,14.574,121.070667,3.91,Dapitan-Legarda
JEEP-02,2026-06-21T11:06:00Z,14.576,121.075,15.71,Aurora Boulevard
JEEP-02,2026-06-21T11:06:00Z,14.573833,121.070306,5.97,Dapitan-Legarda
JEEP-02,2026-06-21T11:06:30Z,14.576,121.075,17.56,Aurora Boulevard
JEEP-02,2026-06-21T11:06:30Z,14.573667,121.069944,4.95,Dapitan-Legarda
JEEP-02,2026-06-21T11:07:00Z,14.577,121.0785,24.47,SM City Cubao
JEEP-02,2026-06-21T11:07:00Z,14.5735,121.069583,5.53,Dapitan-Legarda
JEEP-02,2026-06-21T11:07:30Z,14.578,121.082,25.01,SM City Cubao
JEEP-02,2026-06-21T11:07:30Z,14.573333,121.069222,5.32,Dapitan-Legarda
JEEP-02,2026-06-21T11:08:00Z,14.578,121.082,23.97,SM City Cubao
JEEP-02,2026-06-21T11:08:00Z,14.573167,121.068861,5.05,Dapitan-Legarda
JEEP-02,2026-06-21T11:08:30Z,14.5795,121.0862,25.62,Cubao Corner
JEEP-02,2026-06-21T11:08:30Z,14.573,121.0685,5.44,Dapitan-Legarda
JEEP-02,2026-06-21T11:09:00Z,14.5795,121.0862,25.89,Cubao Corner
JEEP-02,2026-06-21T11:09:00Z,14.572833,121.068139,3.87,Dapitan-Legarda
JEEP-02,2026-06-21T11:09:30Z,14.5808,121.0885,24.59,"Araneta Center, Cubao"
JEEP-02,2026-06-21T11:09:30Z,14.572667,121.067778,4.61,Dapitan-Legarda
JEEP-02,2026-06-21T11:10:00Z,14.5725,121.067417,5.43,Dapitan-Legarda
JEEP-02,2026-06-21T11:10:30Z,14.572333,121.067056,4.54,Dapitan-Legarda
JEEP-02,2026-06-21T11:11:00Z,14.572167,121.066694,3.72,Dapitan-Legarda
JEEP-02,2026-06-21T11:11:30Z,14.572,121.066333,4.71,Dapitan-Legarda
JEEP-02,2026-06-21T11:12:00Z,14.571833,121.065972,4.15,Dapitan-Legarda
JEEP-02,2026-06-21T11:12:30Z,14.571667,121.065611,3.67,Dapitan-Legarda
JEEP-02,2026-06-21T11:13:00Z,14.5715,121.06525,3.02,Dapitan-Legarda
JEEP-02,2026-06-21T11:13:30Z,14.571333,121.064889,3.53,Dapitan-Legarda
JEEP-02,2026-06-21T11:14:00Z,14.571167,121.064528,1.21,Dapitan-Legarda
JEEP-02,2026-06-21T11:14:30Z,14.571,121.064167,2.99,Dapitan-Legarda
JEEP-02,2026-06-21T11:15:00Z,14.570833,121.063806,5.06,Dapitan-Legarda
JEEP-02,2026-06-21T11:15:30Z,14.570667,121.063444,4.32,Dapitan-Legarda
JEEP-02,2026-06-21T11:16:00Z,14.5705,121.063083,3.26,Dapitan-Legarda
JEEP-02,2026-06-21T11:16:30Z,14.570333,121.062722,1.32,Dapitan-Legarda
JEEP-02,2026-06-21T11:17:00Z,14.570167,121.062361,3.8,Dapitan-Legarda
JEEP-02,2026-06-21T11:17:30Z,14.57,121.062,2.16,Dapitan-Legarda
JEEP-02,2026-06-21T11:18:00Z,14.57,121.062,25.02,Dapitan-Legarda
JEEP-02,2026-06-21T11:18:30Z,14.568,121.058,24.71,Legarda
JEEP-02,2026-06-21T11:19:00Z,14.568,121.058,25.39,Legarda
JEEP-02,2026-06-21T11:19:30Z,14.565,121.054,26.37,Recto Avenue
JEEP-02,2026-06-21T11:20:00Z,14.565,121.054,1.45,Recto Avenue
JEEP-02,2026-06-21T11:20:30Z,14.56475,121.053667,2.93,Raon
JEEP-02,2026-06-21T11:21:00Z,14.5645,121.053333,6.28,Raon
JEEP-02,2026-06-21T11:21:30Z,14.56425,121.053,4.09,Raon
JEEP-02,2026-06-21T11:22:00Z,14.564,121.052667,4.7,Raon
JEEP-02,2026-06-21T11:22:30Z,14.56375,121.052333,4.17,Raon
JEEP-02,2026-06-21T11:23:00Z,14.5635,121.052,3.59,Raon
JEEP-02,2026-06-21T11:23:30Z,14.56325,121.051667,3.35,Raon
JEEP-02,2026-06-21T11:24:00Z,14.563,121.051333,6.24,Raon
JEEP-02,2026-06-21T11:24:30Z,14.56275,121.051,2.93,Raon
JEEP-02,2026-06-21T11:25:00Z,14.5625,121.050667,1.32,Raon
JEEP-02,2026-06-21T11:25:30Z,14.56225,121.050333,2.97,Raon
JEEP-02,2026-06-21T11:26:00Z,14.562,121.05,3.44,Raon
JEEP-02,2026-06-21T11:26:30Z,14.562,121.05,25.15,Raon
JEEP-02,2026-06-21T11:27:00Z,14.56,121.045,25.38,Quinta Market
JEEP-02,2026-06-21T11:27:30Z,14.56,121.045,16.45,Quinta Market
JEEP-02,2026-06-21T11:28:00Z,14.559,121.0415,25.22,San Fernando
JEEP-02,2026-06-21T11:28:30Z,14.558,121.038,25.76,San Fernando
JEEP-02,2026-06-21T11:29:00Z,14.558,121.038,18.86,San Fernando
JEEP-02,2026-06-21T11:29:30Z,14.557333,121.035333,24.85,Bambang
JEEP-02,2026-06-21T11:30:00Z,14.556667,121.032667,24.34,Bambang
JEEP-02,2026-06-21T11:30:30Z,14.556,121.03,17.26,Bambang
JEEP-02,2026-06-21T11:31:00Z,14.556,121.03,17.04,Bambang
JEEP-02,2026-06-21T11:31:30Z,14.5555,121.0275,25.83,Antiguitone
JEEP-02,2026-06-21T11:32:00Z,14.555,121.025,24.43,Antiguitone
JEEP-02,2026-06-21T11:32:30Z,14.5545,121.0225,25.9,Antiguitone
JEEP-02,2026-06-21T11:33:00Z,14.554,121.02,16.91,Antiguitone
JEEP-02,2026-06-21T11:33:30Z,14.554,121.02,16.34,Antiguitone
JEEP-02,2026-06-21T11:34:00Z,14.5535,121.0175,25.58,Recoletos
JEEP-02,2026-06-21T11:34:30Z,14.553,121.015,24.74,Recoletos
JEEP-02,2026-06-21T11:35:00Z,14.5525,121.0125,26.09,Recoletos
JEEP-02,2026-06-21T11:35:30Z,14.552,121.01,17.81,Recoletos
JEEP-02,2026-06-21T11:36:00Z,14.552,121.01,17.21,Recoletos
JEEP-02,2026-06-21T11:36:30Z,14.5515,121.0075,25.68,Escolta
JEEP-02,2026-06-21T11:37:00Z,14.551,121.005,24.84,Escolta
JEEP-02,2026-06-21T11:37:30Z,14.5505,121.0025,26.27,Escolta
JEEP-02,2026-06-21T11:38:00Z,14.55,121.0,15.75,Escolta
JEEP-02,2026-06-21T11:38:30Z,14.55,121.0,25.39,Escolta
JEEP-02,2026-06-21T11:39:00Z,14.548,120.995,24.84,"Tutuban Center, Divisoria"
JEEP-02,2026-06-21T16:00:00Z,14.548,120.995,0.0,"Tutuban Center, Divisoria"
JEEP-02,2026-06-21T16:00:30Z,14.548667,120.996667,0.0,Escolta
JEEP-02,2026-06-21T16:01:00Z,14.549333,120.998333,0.15,Escolta
JEEP-02,2026-06-21T16:01:30Z,14.55,121.0,0.0,Escolta
JEEP-02,2026-06-21T16:02:00Z,14.55,121.0,10.25,Escolta
JEEP-02,2026-06-21T16:02:30Z,14.550286,121.001429,9.87,Recoletos
JEEP-02,2026-06-21T16:03:00Z,14.550571,121.002857,16.25,Recoletos
JEEP-02,2026-06-21T16:03:30Z,14.550857,121.004286,15.8,Recoletos
JEEP-02,2026-06-21T16:04:00Z,14.551143,121.005714,15.22,Recoletos
JEEP-02,2026-06-21T16:04:30Z,14.551429,121.007143,15.66,Recoletos
JEEP-02,2026-06-21T16:05:00Z,14.551714,121.008571,11.17,Recoletos
JEEP-02,2026-06-21T16:05:30Z,14.552,121.01,10.12,Recoletos
JEEP-02,2026-06-21T16:06:00Z,14.552,121.01,8.57,Recoletos
JEEP-02,2026-06-21T16:06:30Z,14.552286,121.011429,10.61,Antiguitone
JEEP-02,2026-06-21T16:07:00Z,14.552571,121.012857,14.33,Antiguitone
JEEP-02,2026-06-21T16:07:30Z,14.552857,121.014286,14.36,Antiguitone
JEEP-02,2026-06-21T16:08:00Z,14.553143,121.015714,13.67,Antiguitone
JEEP-02,2026-06-21T16:08:30Z,14.553429,121.017143,12.51,Antiguitone
JEEP-02,2026-06-21T16:09:00Z,14.553714,121.018571,10.39,Antiguitone
JEEP-02,2026-06-21T16:09:30Z,14.554,121.02,8.51,Antiguitone
JEEP-02,2026-06-21T16:10:00Z,14.554,121.02,3.86,Antiguitone
JEEP-02,2026-06-21T16:10:30Z,14.554047,121.020233,1.07,Bambang
JEEP-02,2026-06-21T16:11:00Z,14.554093,121.020465,1.9,Bambang
JEEP-02,2026-06-21T16:11:30Z,14.55414,121.020698,1.57,Bambang
JEEP-02,2026-06-21T16:12:00Z,14.554186,121.02093,4.03,Bambang
JEEP-02,2026-06-21T16:12:30Z,14.554233,121.021163,3.22,Bambang
JEEP-02,2026-06-21T16:13:00Z,14.554279,121.021395,0.92,Bambang
JEEP-02,2026-06-21T16:13:30Z,14.554326,121.021628,1.21,Bambang
JEEP-02,2026-06-21T16:14:00Z,14.554372,121.02186,0.61,Bambang
JEEP-02,2026-06-21T16:14:30Z,14.554419,121.022093,2.87,Bambang
JEEP-02,2026-06-21T16:15:00Z,14.554465,121.022326,4.57,Bambang
JEEP-02,2026-06-21T16:15:30Z,14.554512,121.022558,2.62,Bambang
JEEP-02,2026-06-21T16:16:00Z,14.554558,121.022791,2.3,Bambang
JEEP-02,2026-06-21T16:16:30Z,14.554605,121.023023,2.18,Bambang
JEEP-02,2026-06-21T16:17:00Z,14.554651,121.023256,1.89,Bambang
JEEP-02,2026-06-21T16:17:30Z,14.554698,121.023488,3.01,Bambang
JEEP-02,2026-06-21T16:18:00Z,14.554744,121.023721,3.12,Bambang
JEEP-02,2026-06-21T16:18:30Z,14.554791,121.023953,3.39,Bambang
JEEP-02,2026-06-21T16:19:00Z,14.554837,121.024186,2.29,Bambang
JEEP-02,2026-06-21T16:19:30Z,14.554884,121.024419,3.01,Bambang
JEEP-02,2026-06-21T16:20:00Z,14.55493,121.024651,3.06,Bambang
JEEP-02,2026-06-21T16:20:30Z,14.554977,121.024884,2.5,Bambang
JEEP-02,2026-06-21T16:21:00Z,14.555023,121.025116,4.07,Bambang
JEEP-02,2026-06-21T16:21:30Z,14.55507,121.025349,2.79,Bambang
JEEP-02,2026-06-21T16:22:00Z,14.555116,121.025581,4.0,Bambang
JEEP-02,2026-06-21T16:22:30Z,14.555163,121.025814,2.55,Bambang
JEEP-02,2026-06-21T16:23:00Z,14.555209,121.026047,1.92,Bambang
JEEP-02,2026-06-21T16:23:30Z,14.555256,121.026279,2.71,Bambang
JEEP-02,2026-06-21T16:24:00Z,14.555302,121.026512,1.74,Bambang
JEEP-02,2026-06-21T16:24:30Z,14.555349,121.026744,3.28,Bambang
JEEP-02,2026-06-21T16:25:00Z,14.555395,121.026977,2.5,Bambang
JEEP-02,2026-06-21T16:25:00Z,14.5808,121.0885,0.0,"Araneta Center, Cubao"
JEEP-02,2026-06-21T16:25:30Z,14.555442,121.027209,1.88,Bambang
JEEP-02,2026-06-21T16:25:30Z,14.580367,121.087733,0.0,Cubao Corner
JEEP-02,2026-06-21T16:26:00Z,14.555488,121.027442,1.91,Bambang
JEEP-02,2026-06-21T16:26:00Z,14.579933,121.086967,0.0,Cubao Corner
JEEP-02,2026-06-21T16:26:30Z,14.555535,121.027674,0.94,Bambang
JEEP-02,2026-06-21T16:26:30Z,14.5795,121.0862,0.88,Cubao Corner
JEEP-02,2026-06-21T16:27:00Z,14.555581,121.027907,2.94,Bambang
JEEP-02,2026-06-21T16:27:00Z,14.5795,121.0862,9.11,Cubao Corner
JEEP-02,2026-06-21T16:27:30Z,14.555628,121.02814,2.82,Bambang
JEEP-02,2026-06-21T16:27:30Z,14.57875,121.0841,15.07,SM City Cubao
JEEP-02,2026-06-21T16:28:00Z,14.555674,121.028372,2.98,Bambang
JEEP-02,2026-06-21T16:28:00Z,14.578,121.082,14.05,SM City Cubao
JEEP-02,2026-06-21T16:28:30Z,14.555721,121.028605,2.49,Bambang
JEEP-02,2026-06-21T16:28:30Z,14.578,121.082,10.6,SM City Cubao
JEEP-02,2026-06-21T16:29:00Z,14.555767,121.028837,2.82,Bambang
JEEP-02,2026-06-21T16:29:00Z,14.5776,121.0806,8.68,Aurora Boulevard
JEEP-02,2026-06-21T16:29:30Z,14.555814,121.02907,1.16,Bambang
JEEP-02,2026-06-21T16:29:30Z,14.5772,121.0792,15.04,Aurora Boulevard
JEEP-02,2026-06-21T16:30:00Z,14.55586,121.029302,2.51,Bambang
JEEP-02,2026-06-21T16:30:00Z,14.5768,121.0778,14.32,Aurora Boulevard
JEEP-02,2026-06-21T16:30:30Z,14.555907,121.029535,1.87,Bambang
JEEP-02,2026-06-21T16:30:30Z,14.5764,121.0764,13.95,Aurora Boulevard
JEEP-02,2026-06-21T16:31:00Z,14.555953,121.029767,3.27,Bambang
JEEP-02,2026-06-21T16:31:00Z,14.576,121.075,11.99,Aurora Boulevard
JEEP-02,2026-06-21T16:31:30Z,14.556,121.03,2.76,Bambang
JEEP-02,2026-06-21T16:31:30Z,14.576,121.075,1.46,Aurora Boulevard
JEEP-02,2026-06-21T16:32:00Z,14.556,121.03,10.18,Bambang
JEEP-02,2026-06-21T16:32:00Z,14.575903,121.07479,2.54,Dapitan-Legarda
JEEP-02,2026-06-21T16:32:30Z,14.556333,121.031333,12.19,San Fernando
JEEP-02,2026-06-21T16:32:30Z,14.575806,121.074581,0.84,Dapitan-Legarda
JEEP-02,2026-06-21T16:33:00Z,14.556667,121.032667,14.7,San Fernando
JEEP-02,2026-06-21T16:33:00Z,14.57571,121.074371,0.99,Dapitan-Legarda
JEEP-02,2026-06-21T16:33:30Z,14.557,121.034,16.4,San Fernando
JEEP-02,2026-06-21T16:33:30Z,14.575613,121.074161,3.85,Dapitan-Legarda
JEEP-02,2026-06-21T16:34:00Z,14.557333,121.035333,14.68,San Fernando
JEEP-02,2026-06-21T16:34:00Z,14.575516,121.073952,2.25,Dapitan-Legarda
JEEP-02,2026-06-21T16:34:30Z,14.557667,121.036667,9.87,San Fernando
JEEP-02,2026-06-21T16:34:30Z,14.575419,121.073742,0.31,Dapitan-Legarda
JEEP-02,2026-06-21T16:35:00Z,14.558,121.038,8.56,San Fernando
JEEP-02,2026-06-21T16:35:00Z,14.575323,121.073532,1.07,Dapitan-Legarda
JEEP-02,2026-06-21T16:35:30Z,14.558,121.038,10.22,San Fernando
JEEP-02,2026-06-21T16:35:30Z,14.575226,121.073323,2.48,Dapitan-Legarda
JEEP-02,2026-06-21T16:36:00Z,14.5584,121.0394,10.53,Quinta Market
JEEP-02,2026-06-21T16:36:00Z,14.575129,121.073113,1.42,Dapitan-Legarda
JEEP-02,2026-06-21T16:36:30Z,14.5588,121.0408,13.49,Quinta Market
JEEP-02,2026-06-21T16:36:30Z,14.575032,121.072903,0.6,Dapitan-Legarda
JEEP-02,2026-06-21T16:37:00Z,14.5592,121.0422,16.26,Quinta Market
JEEP-02,2026-06-21T16:37:00Z,14.574935,121.072694,2.14,Dapitan-Legarda
JEEP-02,2026-06-21T16:37:30Z,14.5596,121.0436,12.81,Quinta Market
JEEP-02,2026-06-21T16:37:30Z,14.574839,121.072484,0.43,Dapitan-Legarda
JEEP-02,2026-06-21T16:38:00Z,14.56,121.045,9.74,Quinta Market
JEEP-02,2026-06-21T16:38:00Z,14.574742,121.072274,0.0,Dapitan-Legarda
JEEP-02,2026-06-21T16:38:30Z,14.56,121.045,0.01,Quinta Market
JEEP-02,2026-06-21T16:38:30Z,14.574645,121.072065,1.31,Dapitan-Legarda
JEEP-02,2026-06-21T16:39:00Z,14.560091,121.045227,2.43,Raon
JEEP-02,2026-06-21T16:39:00Z,14.574548,121.071855,4.28,Dapitan-Legarda
JEEP-02,2026-06-21T16:39:30Z,14.560182,121.045455,2.9,Raon
JEEP-02,2026-06-21T16:39:30Z,14.574452,121.071645,0.08,Dapitan-Legarda
JEEP-02,2026-06-21T16:40:00Z,14.560273,121.045682,0.5,Raon
JEEP-02,2026-06-21T16:40:00Z,14.574355,121.071435,3.41,Dapitan-Legarda
JEEP-02,2026-06-21T16:40:30Z,14.560364,121.045909,1.53,Raon
JEEP-02,2026-06-21T16:40:30Z,14.574258,121.071226,2.35,Dapitan-Legarda
JEEP-02,2026-06-21T16:41:00Z,14.560455,121.046136,2.03,Raon
JEEP-02,2026-06-21T16:41:00Z,14.574161,121.071016,2.05,Dapitan-Legarda
JEEP-02,2026-06-21T16:41:30Z,14.560545,121.046364,1.88,Raon
JEEP-02,2026-06-21T16:41:30Z,14.574065,121.070806,0.39,Dapitan-Legarda
JEEP-02,2026-06-21T16:42:00Z,14.560636,121.046591,2.88,Raon
JEEP-02,2026-06-21T16:42:00Z,14.573968,121.070597,2.63,Dapitan-Legarda
JEEP-02,2026-06-21T16:42:30Z,14.560727,121.046818,1.7,Raon
JEEP-02,2026-06-21T16:42:30Z,14.573871,121.070387,5.57,Dapitan-Legarda
JEEP-02,2026-06-21T16:43:00Z,14.560818,121.047045,2.5,Raon
JEEP-02,2026-06-21T16:43:00Z,14.573774,121.070177,0.96,Dapitan-Legarda
JEEP-02,2026-06-21T16:43:30Z,14.560909,121.047273,1.18,Raon
JEEP-02,2026-06-21T16:43:30Z,14.573677,121.069968,3.4,Dapitan-Legarda
JEEP-02,2026-06-21T16:44:00Z,14.561,121.0475,3.06,Raon
JEEP-02,2026-06-21T16:44:00Z,14.573581,121.069758,3.11,Dapitan-Legarda
JEEP-02,2026-06-21T16:44:30Z,14.561091,121.047727,3.74,Raon
JEEP-02,2026-06-21T16:44:30Z,14.573484,121.069548,2.63,Dapitan-Legarda
JEEP-02,2026-06-21T16:45:00Z,14.561182,121.047955,3.17,Raon
JEEP-02,2026-06-21T16:45:00Z,14.573387,121.069339,3.56,Dapitan-Legarda
JEEP-02,2026-06-21T16:45:30Z,14.561273,121.048182,0.72,Raon
JEEP-02,2026-06-21T16:45:30Z,14.57329,121.069129,2.45,Dapitan-Legarda
JEEP-02,2026-06-21T16:46:00Z,14.561364,121.048409,4.68,Raon
JEEP-02,2026-06-21T16:46:00Z,14.573194,121.068919,3.07,Dapitan-Legarda
JEEP-02,2026-06-21T16:46:30Z,14.561455,121.048636,0.41,Raon
JEEP-02,2026-06-21T16:46:30Z,14.573097,121.06871,2.15,Dapitan-Legarda
JEEP-02,2026-06-21T16:47:00Z,14.561545,121.048864,0.41,Raon
JEEP-02,2026-06-21T16:47:00Z,14.573,121.0685,2.63,Dapitan-Legarda
JEEP-02,2026-06-21T16:47:30Z,14.561636,121.049091,2.98,Raon
JEEP-02,2026-06-21T16:47:30Z,14.572903,121.06829,4.27,Dapitan-Legarda
JEEP-02,2026-06-21T16:48:00Z,14.561727,121.049318,3.6,Raon
JEEP-02,2026-06-21T16:48:00Z,14.572806,121.068081,1.19,Dapitan-Legarda
JEEP-02,2026-06-21T16:48:30Z,14.561818,121.049545,3.48,Raon
JEEP-02,2026-06-21T16:48:30Z,14.57271,121.067871,1.53,Dapitan-Legarda
JEEP-02,2026-06-21T16:49:00Z,14.561909,121.049773,3.29,Raon
JEEP-02,2026-06-21T16:49:00Z,14.572613,121.067661,1.05,Dapitan-Legarda
JEEP-02,2026-06-21T16:49:30Z,14.562,121.05,2.79,Raon
JEEP-02,2026-06-21T16:49:30Z,14.572516,121.067452,3.43,Dapitan-Legarda
JEEP-02,2026-06-21T16:50:00Z,14.562,121.05,10.29,Raon
JEEP-02,2026-06-21T16:50:00Z,14.572419,121.067242,2.22,Dapitan-Legarda
JEEP-02,2026-06-21T16:50:30Z,14.563,121.051333,14.75,Recto Avenue
JEEP-02,2026-06-21T16:50:30Z,14.572323,121.067032,1.23,Dapitan-Legarda
JEEP-02,2026-06-21T16:51:00Z,14.564,121.052667,14.7,Recto Avenue
JEEP-02,2026-06-21T16:51:00Z,14.572226,121.066823,3.5,Dapitan-Legarda
JEEP-02,2026-06-21T16:51:30Z,14.565,121.054,8.53,Recto Avenue
JEEP-02,2026-06-21T16:51:30Z,14.572129,121.066613,3.72,Dapitan-Legarda
JEEP-02,2026-06-21T16:52:00Z,14.565,121.054,9.53,Recto Avenue
